name,name_kana,prefecture,municipality,lat,lng,rank,category,description,official_url
宗源寺,,東京都,,35.6705403,139.6300227,D,寺院,宗源寺（そうげんじ）は、東京都杉並区にある日蓮宗系の単立寺院。旧本山は小湊誕生寺。,
西福寺,,埼玉県,,35.810474,139.7035063,D,寺院,西福寺（さいふくじ）は、埼玉県川口市西川口にある浄土宗の寺院。,
岩神稲荷神社,,群馬県,,36.4059757,139.0590851,D,神社,岩神稲荷神社（いわがみいなりじんじゃ）は、群馬県前橋市の神社。,
鴻池神社,,兵庫県,,34.7987648,135.38446,D,神社,,
法蔵寺,,大阪府,八尾市,34.6207212,135.6470453,D,寺院,法蔵寺（ほうぞうじ）は、大阪府八尾市郡川にある曹洞宗の寺院。河内西国霊場第17番札所。,
光照寺,,東京都,,35.6561752,139.561738,D,寺院,光照寺（こうしょうじ）は、東京都調布市にある浄土宗の寺院。,
豊楽寺,,岡山県,,34.8806794,133.9139895,D,寺院,,
稲荷神社,,東京都,,35.7435332,139.7979281,D,神社,,
朝日寺,,大阪府,,34.562369,135.482021,D,寺院,朝日寺（あさひじ）は、大阪府堺市堺区大仙町にある日蓮宗の寺院で山号は霊鵲山である。旧本山は谷町妙経寺、生師法縁。,
水尾神社,,兵庫県,,34.841237,134.689408,D,神社,水尾神社（みずおじんじゃ）は日本の兵庫県姫路市山野井町にある神社。男山の麓に鎮座している。,
下増田神社,,宮城県,名取市,38.1370446,140.9357131,D,神社,下増田神社（しもますだじんじゃ）は、宮城県名取市の北釜地区に所在する神社。かつては「神明宮」と称した。,
吉岡八幡神社,,宮城県,,38.4478866,140.8871168,D,神社,吉岡八幡神社（よしおかはちまんじんじゃ）と通称される八幡神社（はちまんじんじゃ）は、宮城県黒川郡大和町吉岡にある神社。,
大衡八幡神社,,宮城県,,38.4626775,140.8786696,D,神社,大衡八幡神社（おおひらはちまんじんじゃ）は、宮城県黒川郡大衡村にある神社である。旧社格は村社。,
真成寺,,富山県,,36.8159828,137.3979726,D,寺院,真成寺（しんじょうじ）は、富山県魚津市真成寺町にある日蓮宗の寺院。山号は玉蓮山。,
蚊里田八幡宮,,長野県,,36.6910088,138.2220583,D,神社,,
密蔵院,,東京都,,35.7224884,139.6646976,D,寺院,密蔵院（みつぞういん）は、東京都中野区にある真言宗御室派の寺院。,
六所神社,,東京都,世田谷区,35.6026717,139.6421593,D,神社,六所神社（ろくしょじんじゃ）は東京都世田谷区の神社。,
今川八幡宮,,愛知県,,35.0279647,137.0155996,D,神社,今川八幡宮（いまがわはちまんぐう）は、愛知県刈谷市今川町上池78-1にある神社。旧社格は村社。,
観音院,,岐阜県,,35.3810423,136.7003886,D,寺院,,
妙音寺,,東京都,,35.6932365,139.8804463,D,寺院,妙音寺（みょうおんじ）は、東京都江戸川区にある真言宗豊山派の寺院。,
正蔵院,,埼玉県,,35.9347308,139.7049805,D,寺院,正蔵院（しょうぞういん）は、埼玉県さいたま市岩槻区にある真言宗豊山派の寺院。,
見龍寺,,宮城県,,38.5422841,141.1403654,D,寺院,,
春日神社,,和歌山県,,34.1563072,135.2267649,D,神社,春日神社（かすがじんじゃ）は、和歌山県海南市にある神社である。,
若林稲荷神社,,東京都,,35.6480919,139.661603,D,神社,,
福長神社,,京都府,,35.0279291,135.7581237,D,神社,福長神社（ふくながじんじゃ）は、京都府京都市上京区福長町にある神社。式内社（大社2座）。,
常光寺,,長野県,,36.0912557,137.9767441,D,寺院,常光寺（じょうこうじ）は長野県塩尻市上西条にある高野山真言宗の寺院。山号は飯綱山。,
本源寺,,千葉県,,35.7662521,139.9190693,D,寺院,本源寺（ほんげんじ）は、千葉県松戸市にある日蓮宗の寺院。,
峯ヶ岡八幡神社,,埼玉県,,35.8322937,139.7693096,D,神社,峯ヶ岡八幡神社（みねがおかはちまんじんじゃ）は、埼玉県川口市の神社。,
八坂神社,,千葉県,,35.7931944,139.9370452,D,神社,八坂神社（やさかじんじゃ）は、千葉県松戸市金ヶ作32に鎮座する神社。全国に存在する八坂神社のうちの一つ。,
宗福寺,,東京都,,35.683658,139.7239793,D,寺院,宗福寺（そうふくじ）は、東京都新宿区にある曹洞宗の寺院。,
林泉寺,,東京都,,35.6452211,139.7390638,D,寺院,林泉寺（りんせんじ）とは東京都港区三田四丁目に存在する浄土宗の寺院。豊臣秀吉の妻北政所の従兄弟杉原長房の菩提寺。,
柏木神社,,滋賀県,,34.9776814,136.1601145,D,神社,柏木神社（かしわぎじんじゃ）は、滋賀県甲賀市水口町にある神社。旧社格は県社。,
上粕屋神社,,神奈川県,,35.411566,139.2918147,D,神社,上粕屋神社（かみかすやじんじゃ）は神奈川県伊勢原市にある神社。,
一行寺,,神奈川県,,35.5335429,139.702108,D,寺院,一行寺（いちぎょうじ）は、神奈川県川崎市川崎区にある浄土宗の寺院。,
青柳寺,,神奈川県,,35.5390007,139.4438853,D,寺院,,
日枝神社,,徳島県,,34.1025957,134.5881682,D,神社,日枝神社（ひえじんじゃ）は、徳島県徳島市助任本町にある神社である。,
妙覚寺,,静岡県,,35.0904069,138.8573059,D,寺院,妙覚寺（みょうかくじ）は、静岡県沼津市下河原にある日蓮宗の寺院。山号は満松山。,
巽神社,,神奈川県,,35.3220494,139.5503724,D,神社,巽神社（たつみじんじゃ）は、神奈川県鎌倉市の神社。,
長興寺,,静岡県,,35.1230427,138.8026137,D,寺院,,
伊佐具神社,,兵庫県,,34.748649,135.4316181,D,神社,伊佐具神社（いさぐじんじゃ）は、兵庫県尼崎市上坂部にある神社。式内社で、旧社格は郷社。,
長善寺,,群馬県,,36.4199341,139.1542735,D,寺院,,
日高見神社,,長野県,,36.8014471,138.3605087,D,神社,日高見神社（ひだかみじんじゃ）とは、長野県中野市柳沢にある神社。,
袋中寺,,沖縄県,,26.1941416,127.6732887,D,寺院,,
西福寺,,東京都,,35.7387133,139.7425338,D,寺院,,
妙風寺,,広島県,,34.4047302,132.4667238,D,寺院,妙風寺（みょうふうじ）は、広島県広島市中区東白島町にある日蓮宗の寺院。山号は白島山、院号を大乗院という。,
昌翁寺,,東京都,,35.664072,139.5849535,D,寺院,昌翁寺（しょうおうじ）は、東京都調布市にある天台宗の寺院。,
大楽寺,,東京都,,35.5579851,139.7061555,D,寺院,大楽寺(だいらくじ)は、東京都大田区新蒲田にある真言宗智山派の寺院。,
光徳院,,東京都,,35.7182629,139.6765198,D,寺院,光徳院（こうとくいん）は、東京都中野区にある真言宗豊山派の寺院。,
蓮王寺,,富山県,,36.7240691,137.1002835,D,寺院,,
雲雷寺,,大阪府,,34.67007,135.514776,D,寺院,,
誠心寺,,東京都,,35.6833145,139.8895124,D,寺院,,
福壽院,,東京都,,35.7241189,139.8066154,D,寺院,福寿院（ふくじゅいん）は、東京都台東区にある曹洞宗の寺院。,
護国寺,,富山県,,36.975722,137.6242956,D,寺院,,
十念寺,,東京都,,35.7408986,139.8916311,D,寺院,十念寺（じゅうねんじ）は、東京都江戸川区にある真言宗豊山派の寺院。,
圓成寺,,東京都,,35.7237224,139.8498779,D,寺院,円成寺（えんじょうじ）は、東京都葛飾区西新小岩にある日蓮宗の寺院。山号は黄金山。,
小松川神社,,東京都,,35.6961971,139.8480638,D,神社,小松川神社（こまつがわじんじゃ）は、東京都江戸川区の神社。,
林昌寺,,東京都,,35.5876204,139.6989243,D,寺院,林昌寺（りんしょうじ）は、東京都大田区仲池上にある日蓮宗の寺院。山号は長松山。,
見玉不動尊　正宝院,,新潟県,,36.95154,138.6677602,D,寺院,,
徳應寺,,大分県,,33.2468389,131.87563,D,寺院,徳応寺（とくおうじ）は、大分県大分市佐賀関にある浄土真宗本願寺派の寺院。,
平田寺,,愛知県,,35.23899,136.8704683,D,寺院,"平田寺（へいでんじ）は、愛知県北名古屋市九之坪にある曹洞宗の寺院。
本尊は木造五劫思惟阿弥陀如来坐像で、他に円空仏を3体所有している。",
桐原牧神社,,長野県,,36.664823,138.2148779,D,神社,桐原牧神社（きりはらまきじんじゃ）は、長野県長野市桐原一丁目にある神社（郷社）。この地は平安時代に「桐原牧」があったとされる地であり、神社には藁駒奉納の行事が伝わっている。,
光善寺,,東京都,,35.6529661,139.7339607,D,寺院,光善寺（こうぜんじ）は、東京都港区にある浄土真宗本願寺派の寺院。,
神明神社,,埼玉県,幸手市,36.072258,139.7188311,D,神社,,
島田神社,,京都府,,35.281619,135.046717,D,神社,島田神社（しまだじんじゃ）は、京都府福知山市畑中にある神社である。,
常行寺,,東京都,,35.6135859,139.7428166,D,寺院,常行寺（じょうぎょうじ）は、東京都品川区にある天台宗の寺院。,
潮音寺,,徳島県,,34.0703545,134.5446533,D,寺院,潮音寺（ちょうおんじ）は、徳島県徳島市西山手町に位置する臨済宗妙心寺派の寺院である。,
大蔵氷川神社,,東京都,,35.625092,139.6115261,D,神社,氷川神社（ひかわじんじゃ）は、東京都世田谷区の神社。地名を冠して大蔵氷川神社（おおくらひかわじんじゃ）とも称される。,
春日若宮社,,奈良県,,34.6721437,135.8304481,D,神社,春日若宮社（かすがわかみやしゃ）は、奈良県奈良市中辻町にある神社。春日造の小祠に覆屋がある。,
熊野神社,,千葉県,,35.7208265,139.9619599,D,神社,,
大慶寺,,静岡県,,34.8698763,138.2540786,D,寺院,大慶寺（だいけいじ）は、静岡県藤枝市藤枝四丁目にある日蓮宗の寺院。山号は円妙山。,
極楽寺,,千葉県,,35.6018037,140.4985444,D,寺院,極楽寺（ごくらくじ）は、千葉県山武市蓮沼中根にある浄土宗鎮西義の寺院。山号は中根山、院号は光宗院、本尊は阿弥陀如来。,
高法寺,,大阪府,,34.8264593,135.4267258,D,寺院,,
密蔵院,,東京都,,35.5822218,139.6752194,D,寺院,密蔵院（みつぞういん）は、東京都大田区にある真言宗智山派の寺院。,
寄神社,,神奈川県,松田町,35.3973705,139.1392895,D,神社,寄神社（やどりきじんじゃ）は、神奈川県足柄上郡松田町寄にある神社。旧社格は村社。,
國神神社,,福井県,,36.1504343,136.2716693,D,神社,國神神社（くにがみじんじゃ）は、福井県坂井市丸岡町にある神社である。旧社格は県社。,
本経寺,,京都府,,34.9474116,135.8017861,D,寺院,本経寺（ほんきょうじ）は、京都府京都市伏見区にある、日蓮本宗の寺院。山号は久遠山。,
東禅寺,,愛媛県,,34.0571595,133.0027167,D,寺院,東禅寺（とうぜんじ）は、愛媛県今治市蔵敷町2-14-2（本坊 南宝来町）にある真言宗醍醐派の寺院。本尊は等身の薬師瑠璃光如来立像で、樹ノ本お薬師さんと呼ばれる。,
道心寺,,兵庫県,,34.7232769,135.4222406,D,寺院,,
高楽寺,,東京都,,35.6387818,139.2866185,D,寺院,,
感応寺,,東京都,,35.6381542,139.6599707,D,寺院,感応寺（かんのうじ）は、東京都世田谷区にある浄土宗の寺院。,
善導寺,,埼玉県,,36.1211942,139.1763997,D,寺院,"善導寺（ぜんどうじ）は、埼玉県大里郡寄居町にある浄土宗の寺院
「藤田善導寺」とも標榜し、1155年〜1590年に武蔵国に栄えた豪族の藤田氏の菩提寺として1297年に藤田持阿良...",
大神宮神社,,長野県,佐久市,36.2719925,138.4876688,D,神社,大神宮神社（だいじんぐうじんじゃ）は、長野県佐久市岩村田にある神社。鼻顔稲荷神社の上に鎮座。,
善永寺,,東京都,,35.5510445,139.7259007,D,寺院,善永寺（ぜんえいじ）は、東京都大田区にある浄土真宗本願寺派の寺院。,
正光寺,,埼玉県,,36.1781207,139.5381086,D,寺院,正光寺（しょうこうじ）は、埼玉県羽生市にある浄土宗の寺院。,
本願寺山口別院,,山口県,,34.0880647,131.3949658,D,寺院,本願寺山口別院（ほんがんじやまぐちべついん）は山口県山口市にある浄土真宗本願寺派（西本願寺）の直属寺院（別院）である。,
能持院,,栃木県,,36.5424979,140.2019937,D,寺院,,
法照寺,,東京都,,35.6685884,139.6428717,D,寺院,法照寺（ほうしょうじ）は、東京都杉並区にある浄土真宗本願寺派の寺院。,
田中寺,,東京都,,35.7069649,139.7334162,D,寺院,田中寺（でんちゅうじ）は、東京都新宿区にある曹洞宗の寺院。,
光善寺,,北海道,,41.4316041,140.1057405,D,寺院,光善寺（こうぜんじ）は、北海道松前町にある浄土宗の寺院。山号は高徳山。,
新琴似神社,,北海道,札幌市,43.1135806,141.331906,D,神社,"新琴似神社（しんことにじんじゃ）は、北海道札幌市北区新琴似8条3丁目1-6にある神社。
氏子世帯数は、33,500世帯である。",
東福寺,,東京都,,35.7292256,139.7349612,D,寺院,東福寺（とうふくじ）は、東京都豊島区にある真言宗豊山派の寺院。,
東光院,,東京都,,35.7150893,139.7899105,D,寺院,東光院（とうこういん）は、東京都台東区にある天台宗の寺院。上総国佐貫藩主阿部家の菩提寺。,
智清寺,,東京都,,35.7586396,139.7049392,D,寺院,智清寺（ちせいじ）は、東京都板橋区にある浄土宗の寺院。,
称名寺,,大阪府,,34.6590074,135.511158,D,寺院,,
金勝寺,,愛知県,,35.0011458,136.9885147,D,寺院,,
大光寺,,埼玉県,,35.9512945,139.7216104,D,寺院,大光寺（だいこうじ）は、埼玉県さいたま市岩槻区にある真言宗智山派の寺院。,
大覚寺,,岐阜県,,35.8737697,137.2191871,D,寺院,大覚寺（だいがくじ）は岐阜県下呂市萩原町にある馬頭観世音菩薩を本尊とする臨済宗妙心寺派の寺院で、山号を諏訪山と称する。,
竜江寺,,愛知県,,34.9744114,137.0068368,D,寺院,,
善福寺,,埼玉県,,35.8139782,139.8040002,D,寺院,善福寺（ぜんぷくじ）は、埼玉県草加市にある真言宗豊山派の寺院。,
善福院,,東京都,,35.7368017,139.8305244,D,寺院,善福院（ぜんぷくいん）は、東京都葛飾区にある真言宗智山派の寺院。,
小山善光寺,,大阪府,,34.5777893,135.5933579,D,寺院,小山善光寺（こやまぜんこうじ）は、大阪府藤井寺市にある浄土宗の寺院。別名に元善光寺。,
教宗寺,,大阪府,,34.8523283,135.610166,D,寺院,教宗寺（きょうそうじ）は大阪府高槻市芥川町にある浄土真宗本願寺派の仏教寺院。本尊は阿弥陀如来である。,
千手寺,,広島県,,34.9030742,133.2746918,D,寺院,千手寺（せんじゅじ）は、広島県庄原市（旧比婆郡東城町）にある曹洞宗の寺院。山号は花谷山。,
東光寺,,東京都,,35.724937,139.8486006,D,寺院,東光寺（とうこうじ）は、東京都葛飾区にある真言宗豊山派の寺院。新四国四箇領八十八箇所霊場第19番札所。,
千形神社,,埼玉県,,36.1457525,139.3847304,D,神社,千形神社（ちかたじんじゃ）は、埼玉県熊谷市にある神社。旧社格は村社。,
妙極院,,東京都,,35.7169797,139.7649948,D,寺院,妙極院（みょうごくいん）は、東京都台東区にある真言宗霊雲寺派の寺院。,
常在寺,,神奈川県,海老名市,35.425617,139.3814084,D,寺院,常在寺（じょうざいじ）は、神奈川県海老名市にある日蓮宗の寺院。山号は本興山。,
日光山温泉寺,,栃木県,,36.8084302,139.4233962,D,寺院,温泉寺（おんせんじ）は、栃木県日光市湯元にある天台宗の寺院で、輪王寺の別院となっている。山号は日光山。,
亀岡八幡宮,,栃木県,,36.5097972,140.1119079,D,神社,亀岡八幡宮（かめおかはちまんぐう）は、栃木県芳賀郡益子町小宅（おやけ）にある神社。,
報恩寺,,栃木県,,36.555306,139.873385,D,寺院,報恩寺（ほうおんじ）は、栃木県宇都宮市西原一丁目にある臨済宗の寺院。山号は松嶺山。,
春日神社,,静岡県,,34.7094165,138.0586252,D,神社,春日神社（かすがじんじゃ、英語: Kasuga Jinja）は、静岡県掛川市の神社である。近代社格制度における社格は村社。,
普門寺,,静岡県,掛川市,34.6935564,137.9861213,D,寺院,普門寺（ふもんじ）は、静岡県掛川市西大渕にある天台宗の寺院。,
常真寺,,神奈川県,,35.5327247,139.6107628,D,寺院,常眞寺（じょうしんじ）は、神奈川県横浜市港北区新吉田町にある日蓮宗の寺院である。山号は朗栄山という。,
冨春院,,静岡県,,34.6824091,137.6887877,D,寺院,長松山 冨春院（ちょうしょうざん ふしゅんいん）は、静岡県浜松市中央区小沢渡町にある臨済宗方広寺派の寺院。山号は「長松山」。,
十念寺,,長野県,,36.6516846,138.1866974,D,寺院,十念寺（じゅうねんじ）は長野県長野市南長野西後町に存在する浄土宗の寺院。山号は紫雲山、院号は頼朝院。,
法蔵山 浄福寺,,鳥取県,米子市,35.4407688,133.4099276,D,寺院,浄福寺（じょうふくじ）は、鳥取県米子市淀江町にある真宗大谷派の寺院。山号は法蔵山。,
存明寺,,東京都,,35.6786752,139.5965448,D,寺院,存明寺（ぞんみょうじ）は、東京都世田谷区北烏山四丁目にある寺院。真宗大谷派に属し、本山は東本願寺、正式名を「桜田山 存明寺」という。,
髙林寺,,埼玉県,,35.9406203,139.6301264,D,寺院,,
隆岩寺,,茨城県,,36.1966913,139.7015543,D,寺院,,
鹿島神社,,岩手県,,38.8966261,141.1247082,D,神社,,
林光寺,,三重県,,34.8840232,136.5766378,D,寺院,林光寺（りんこうじ）は、三重県鈴鹿市にある、真言宗智山派の仏教寺院。山号は金井山（かないざん）。,
小社神社,,三重県,,34.4796812,136.6479939,D,神社,小社神社（おごそじんじゃ）は、伊勢神宮皇大神宮（内宮）の末社。水の神を祀る神社で、内宮の禰宜を務め鎮座地周辺を開拓した荒木田氏が本拠を置いていた地にある。,
光蔵寺,,愛媛県,,33.9783502,133.0061591,D,寺院,光蔵寺（こうぞうじ）は、愛媛県今治市にある高野山真言宗の寺院。山号を医王山（いおうさん）と号する古刹。,
多聞寺,,埼玉県,,36.0303006,139.5376863,D,寺院,多聞寺（たもんじ）は、埼玉県北本市にある真言宗智山派の寺院。,
東台神社,,愛媛県,,33.944652,133.3172581,D,神社,東臺神社（とうだいじんじゃ）は、愛媛県新居浜市にある神社である。旧社格は村社。,
吉祥寺,,岩手県,,39.3731781,141.9365749,D,寺院,吉祥寺（きっしょうじ）は、岩手県上閉伊郡大槌町にある曹洞宗の寺院。山号は虎龍山。,
東光寺,,東京都,,35.7175237,139.6762649,D,寺院,東光寺（とうこうじ）は、東京都中野区にある真言宗豊山派の寺院。,
宗福寺,,東京都,,35.5990661,139.7096442,D,寺院,宗福寺（そうふくじ）は、東京都大田区にある曹洞宗寺院。,
西照寺,,奈良県,,34.6829061,135.8240788,D,寺院,,
善道寺,,北海道,札幌市,43.0454226,141.3777845,D,寺院,善道寺（ぜんどうじ）は札幌市豊平区豊平4条11丁目5-11にある浄土宗の寺院である。,
聞明寺,,東京都,,35.7557711,139.8668537,D,寺院,,
乾徳寺,,愛知県,,35.1271156,136.9306269,D,寺院,乾徳寺（けんとくじ）は愛知県名古屋市瑞穂区牧町にある臨済宗妙心寺派の寺院。山号は蓬雲山（ほううんさん）。,
發光院,,大阪府,,34.5700773,135.4701087,D,寺院,發光院（発光院、ほっこういん）は、大阪府堺市堺区新在家町（東三丁字寺町）にある高野山真言宗の寺院。通称「愛染さん」として親しまれている。,
長昌寺,,東京都,,35.7223566,139.805133,D,寺院,,
諏訪神社,,東京都,,35.7558341,139.5805235,D,神社,,
安福河伯神社,,宮城県,,38.0763787,140.8426007,D,神社,"安福河伯神社（あふくかはくじんじゃ）は、宮城県亘理郡亘理町にある神社である。
旧社格は郷社。",
巌教寺,,福井県,,36.1135476,136.2353228,D,寺院,厳教寺（ごんきょうじ）は、福井県福井市にある浄土真宗本願寺派の寺院である。本尊は阿弥陀如来である。,
荘厳寺,,京都府,,34.9932318,135.7639658,D,寺院,荘厳寺（しょうごんじ）は京都府京都市下京区にある時宗の寺院。山号は佛光山。,
回向院,,埼玉県,,35.826149,139.8063806,D,寺院,回向院（えこういん）は、埼玉県草加市にある浄土宗の寺院。,
阿弥陀院西福寺,,埼玉県,鴻巣市,36.0955382,139.4667545,D,寺院,,
宝蔵院,,千葉県,,35.7720369,139.8879728,D,寺院,宝蔵院（ほうぞういん）は、千葉県松戸市にある真言宗豊山派の寺院。,
講武稲荷神社,,東京都,,35.6990481,139.769697,D,神社,講武稲荷神社（こうぶいなりじんじゃ）は、東京都千代田区外神田にある神社。,
誓願寺,,愛知県,,35.1774212,136.9067229,D,寺院,,
妙見寺,,大阪府,,34.523944,135.6441401,D,寺院,妙見寺（みょうけんじ）は、大阪府南河内郡太子町にある曹洞宗の寺院。山号は天白山。,
慈宏寺,,東京都,,35.6931129,139.6094041,D,寺院,慈宏寺（じこうじ）は、東京都杉並区宮前にある日蓮宗の寺院。山号は井口山。,
信立寺,,山梨県,,35.6547695,138.5722387,D,寺院,信立寺（しんりゅうじ）は、山梨県甲府市若松町にある寺院。日蓮宗寺院。,
全昌寺,,兵庫県,,34.7170989,135.4148636,D,寺院,全昌寺（ぜんしょうじ）は兵庫県尼崎市寺町にある曹洞宗の寺院。山号は桃源山。,
行慶寺,,東京都,,35.613573,139.7198952,D,寺院,,
有吉日枝神社,,千葉県,,35.5584928,140.1720478,D,神社,有吉日枝神社（ありよしひえじんじゃ）は、千葉市緑区おゆみ野中央五丁目にある神社である。,
立蔵神社,,富山県,富山市,36.5741348,137.3928614,D,神社,,
神明社,,宮城県,,38.0030907,140.6164174,D,神社,神明社（しんめいしゃ）は、宮城県白石市にある神社。旧社格は郷社。,
浦臼神社,,北海道,,43.4510175,141.832785,D,神社,浦臼神社（うらうすじんじゃ）は、北海道空知総合振興局の浦臼町にある神社。旧社格は村社。,
慶恩寺,,奈良県,,34.4848093,135.9328746,D,寺院,慶恩寺（けいおんじ）は、奈良県宇陀市大宇陀春日(うだかすが)にある浄土宗鎮西派の寺院である。山号は松谷山。,
新宮神社,,高知県,,33.5317387,133.6203944,D,神社,新宮神社（しんぐうじんじゃ）は、高知県南国市十市にある神社。旧社格は郷社。,
大和天満宮,,神奈川県,,35.4689078,139.464962,D,神社,大和天満宮（やまとてんまんぐう）は、神奈川県大和市の大和駅東方にある大和市文化創造拠点シリウスの2階屋外に鎮座している神社。,
大法寺,,東京都,,35.7033008,139.8507266,D,寺院,大法寺（だいほうじ）は、東京都江戸川区平井にある日蓮宗の寺院。山号は宝聚山。,
東安寺,,福島県,,37.7524166,140.4630123,D,寺院,東安寺（とうあんじ）は、福島県福島市早稲町にある曹洞宗の寺院。山号は宝雲山。,
正円寺,,東京都,,35.6691283,139.8821503,D,寺院,正円寺（しょうえんじ）は、東京都江戸川区にある新義真言宗の寺院。,
八坂神社,,新潟県,,37.1732421,138.2414452,D,神社,八坂神社（やさかじんじゃ）は、新潟県上越市に所在する神社。,
子安神社,,千葉県,,35.6887998,140.0328944,D,神社,子安神社（こやすじんじゃ）は、千葉県習志野市藤崎にある神社である。旧社格は村社。,
阿遮院,,東京都,,35.7450926,139.7731493,D,寺院,,
堀切氷川神社,,東京都,,35.7498912,139.8306557,D,神社,,
寶蓮寺,,東京都,,35.7020546,139.8273866,D,寺院,寳蓮寺（ほうれんじ）は、東京都江東区にある真言宗智山派の寺院。,
本願寺長野別院,,長野県,,36.6538416,138.18642,D,寺院,本願寺長野別院（ほんがんじ ながのべついん）は、長野県長野市にある浄土真宗本願寺派の寺院。同派の別院。,
往生院,,長野県,,36.6534244,138.1877779,D,寺院,往生院（おうじょういん）は、長野県長野市大字鶴賀権堂町にある浄土宗の仏教寺院。山号は蓮池山。,
榛名神社,,東京都,,35.6284455,139.3066978,D,神社,榛名神社（はるなじんじゃ）は、東京都八王子市にある神社。,
壷井寺,,大阪府,,34.5942035,135.623891,D,寺院,壺井寺（つぼいでら）は、大阪府柏原市法善寺にある融通念仏宗の仏教寺院。山号は「護法山」。,
加茂神社,,長野県,,36.6564164,138.177701,D,神社,"加茂神社（かもじんじゃ）は、長野県長野市西長野町にある神社（村社）。
善光寺七社の一。",
宣要寺,,東京都,,35.7388209,139.8880755,D,寺院,宣要寺（せんようじ）は、東京都江戸川区北小岩にある日蓮宗の寺院。山号は妙法華山。,
福徳寺,,長野県,大鹿村,35.5502213,138.0531514,D,寺院,福徳寺（ふくとくじ）は、長野県下伊那郡大鹿村大河原上蔵（おおかわら・わぞ）にある天台宗の寺院。山号は医王山。,
樹林寺,,長野県,,35.8337055,138.0694477,D,寺院,樹林寺（じゅりんじ）は、長野県伊那市高遠町東高遠にある寺。,
満願寺,,福島県,,37.7217972,140.4694654,D,寺院,満願寺（まんがんじ）は、福島県福島市にある臨済宗妙心寺派の寺院。,
開善寺,,福井県,,36.0630838,136.4986726,D,寺院,,
龍光寺,,千葉県,,35.8232034,139.959315,D,寺院,,
大乗院,,神奈川県,,35.3537112,139.2613215,D,寺院,大乗院（だいじょういん）は、神奈川県平塚市にある天台宗の寺院。相模新四国三十三観音霊場第29番札所である。,
通覚寺,,東京都,,35.7110769,139.7902016,D,寺院,,
願成寺,,徳島県,,34.0426988,133.8594572,D,寺院,,
梅香山 寳珠寺,,奈良県,,34.6720035,135.8333328,D,寺院,宝珠寺（ほうじゅじ）は、奈良市にある浄土真宗本願寺派の寺院。現在、檀信徒による念仏講や仏教婦人会が組織されている。,
富貴寺,,奈良県,,34.582291,135.7515178,D,寺院,富貴寺（ふきじ）は奈良県磯城郡川西町にある真言宗豊山派の寺院である。平安初期に法隆寺夢殿を再興し、法隆寺の学問振興に力を注いだ道詮（どうせん）が晩年に開いたとされる。,
清雲寺,,静岡県,,34.9119106,138.79548,D,寺院,清雲寺（せいうんじ）は、静岡県伊豆市土肥にある日蓮宗の寺院。,
三河稲荷神社,,東京都,,35.7047562,139.7590844,D,神社,三河稲荷神社（みかわいなりじんじゃ）は、東京都文京区本郷にある神社である。旧・本郷元町一丁目、二丁目の鎮守。,
菩提寺,,愛知県,,34.9238952,137.0921245,D,寺院,,
妙祐寺,,東京都,,35.6790292,139.5961911,D,寺院,妙祐寺（みょうゆうじ）は、東京都世田谷区にある浄土真宗本願寺派の寺院。「烏山寺町」を構成する26の寺院の1つである。,
向福寺,,神奈川県,,35.3093891,139.5523856,D,寺院,向福寺（こうふくじ）は、神奈川県鎌倉市にある時宗の寺院。,
藤内神社,,茨城県,水戸市,36.4463153,140.4021451,D,神社,,
十二所神社,,千葉県,木更津市,35.3491737,140.0393742,D,神社,十二所神社（じゅうにしょじんじゃ）は、千葉県木更津市下郡にある神社。旧社格は村社。,
立石寺,,長野県,,35.4321061,137.7843838,D,寺院,,
永昌院,,山梨県,,35.699013,138.6517721,D,寺院,永昌院（えいしょういん）は、山梨県山梨市にある曹洞宗の寺院。甲斐守護職武田信昌を開基とする。,
護国寺,,兵庫県,,34.2700407,134.7372089,D,寺院,,
金剛院,,群馬県,,36.6430023,139.0458976,D,寺院,,
荒田神社,,和歌山県,,34.2726136,135.3080309,D,神社,,
慈光寺,,広島県,,34.38185,132.403649,D,寺院,慈光寺（じこうじ）は、広島県広島市西区草津東にある日蓮宗の寺院。山号は普門山。,
世明寿寺,,埼玉県,,36.0009975,139.414565,D,寺院,世明寿寺（せみょうじゅじ）とは埼玉県東松山市正代にある曹洞宗の寺院である。山名は東崎山。,
進美寺,,兵庫県,,35.449093,134.7878305,D,寺院,,
御嶽神社,,東京都,,35.757479,139.6748004,D,神社,御嶽神社（みたけじんじゃ）は、東京都板橋区桜川にある神社。地名を冠して桜川御嶽神社（さくらがわ みたけじんじゃ）、上板橋御嶽神社（かみいたばし みたけじんじゃ）とも称する。,
大念寺,,神奈川県,,35.354901,139.3607813,D,寺院,大念寺（だいねんじ）は、神奈川県平塚市四之宮にある浄土宗の寺院である。山号は見光山。,
東光寺,,和歌山県,,33.8288511,135.7577083,D,寺院,東光寺（とうこうじ）は和歌山県田辺市の湯の峰温泉にある天台宗の寺院。山号は薬王山。,
九手神社,,京都府,,35.1777602,135.3956052,D,神社,九手神社（くてじんじゃ）は、京都府船井郡京丹波町にある神社。,
千代田神社,,大阪府,,34.4697385,135.5775986,D,神社,千代田神社（ちよだじんじゃ）は、大阪府河内長野市にある神社。,
光照寺,,神奈川県,,35.2995323,139.6058405,D,寺院,光照寺（こうしょうじ）は、神奈川県逗子市にある高野山真言宗の寺院。,
