name,name_kana,lat,lng,region,rank,series,categories,description,key
浄徳寺,,36.7931681,137.0552207,富山県,E,寺院,,,浄徳寺_6
浄永寺,,36.8877078,137.4382285,富山県,E,寺院,,,浄永寺
浄福寺,,36.6644053,137.1736506,富山県,E,寺院,,,浄福寺_11
浄蓮寺,,36.7925497,137.0541485,富山県,E,寺院,,,浄蓮寺_8
浄蓮寺,,36.9304079,137.496457,富山県,E,寺院,,,浄蓮寺_9
海禅寺,,36.7552046,137.20318,富山県,E,寺院,,,海禅寺_6
淨圓寺,,36.7360147,137.0469963,富山県,E,寺院,,,淨圓寺_2
火伏神社,,36.5613767,136.868979,富山県,E,神社,,,火伏神社
無縁寺,,36.7669201,137.3390658,富山県,E,寺院,,,無縁寺
照圓寺,,36.6595223,137.0170909,富山県,E,寺院,,,照圓寺
照圓寺,,36.9541039,137.5461073,富山県,E,寺院,,,照圓寺_2
熊野神社,,36.7009642,137.1926875,富山県,E,神社,,,熊野神社_385
熊野神社,,36.6779243,137.1440658,富山県,E,神社,,,熊野神社_386
熊野神社,,36.9413814,137.5696824,富山県,E,神社,,,熊野神社_387
熊野神社(朝日町横尾),,36.9624464,137.5747571,富山県,E,神社,,,熊野神社(朝日町横尾)
熱実山神社,,36.8147841,137.0384119,富山県,E,神社,,,熱実山神社
片口神社,,36.7631334,137.1163062,富山県,E,神社,,,片口神社
牛ヶ首神社,,36.7218961,137.2035876,富山県,E,神社,,,牛ヶ首神社
牛丸山 長専寺,,36.7419484,137.1893163,富山県,E,寺院,,,牛丸山 長専寺
猿倉社二神宮社,,36.5551247,137.2277894,富山県,E,神社,,,猿倉社二神宮社
琴比羅社,,36.7123733,137.1898039,富山県,E,神社,,,琴比羅社
瑞泉寺,,36.5585883,136.9722415,富山県,E,寺院,,,瑞泉寺_4
田子浦藤波神社,,36.8156965,136.9925008,富山県,E,神社,,,田子浦藤波神社
発願寺,,36.8743813,137.492758,富山県,E,寺院,,,発願寺
白峰社,,36.8800902,136.9910363,富山県,E,神社,,,白峰社
白鳥神社,,36.9123397,137.4240026,富山県,E,神社,,,白鳥神社_21
相順寺,,36.8255859,137.4116081,富山県,E,寺院,,,相順寺
相順寺鐘楼,,36.8254201,137.411683,富山県,E,寺院,,,相順寺鐘楼
眞證寺,,36.7717848,137.3469976,富山県,E,寺院,,,眞證寺
真国寺,,36.7163977,137.195856,富山県,E,寺院,,,真国寺_2
真宗大谷派 樹徳寺,,36.8174009,137.5816491,富山県,E,寺院,,,真宗大谷派 樹徳寺
真川神社,,36.5824651,137.4364905,富山県,E,神社,,,真川神社
真浄寺,,36.9002733,137.5624341,富山県,E,寺院,,,真浄寺_8
真照寺,,36.8716378,137.4950675,富山県,E,寺院,,,真照寺_8
真覚寺,,36.9464275,137.4844296,富山県,E,寺院,,,真覚寺_4
祇園社,,36.6173627,137.2491638,富山県,E,神社,,,祇園社
祓堂,,36.5718065,137.6100136,富山県,E,神社,,,祓堂
神明八幡社,,36.5982594,136.9457857,富山県,E,神社,,,神明八幡社
神明宮,,36.7575529,137.1929956,富山県,E,神社,,,神明宮_61
神明宮,,36.5556944,136.8717872,富山県,E,神社,,,神明宮_62
神明宮(脇子八幡宮境内社),,36.9581246,137.5719441,富山県,E,神社,,,神明宮(脇子八幡宮境内社)
神明社,,36.936535,137.4826498,富山県,E,神社,,,神明社_165
神明社,,36.5671204,137.3876626,富山県,E,神社,,,神明社_166
神明社,,36.5681257,137.377853,富山県,E,神社,,,神明社_167
神明社,,36.70488,137.1031628,富山県,E,神社,,,神明社_168
神明社,,36.6995996,137.1515953,富山県,E,神社,,,神明社_169
神明社,,36.6589095,137.1341492,富山県,E,神社,,,神明社_170
神明社,,36.7957406,137.3823712,富山県,E,神社,,,神明社_171
神明社,,36.8830335,137.4994536,富山県,E,神社,,,神明社_172
神明社,,36.8733799,137.5476283,富山県,E,神社,,,神明社_173
神明社,,36.9095051,137.4835151,富山県,E,神社,,,神明社_174
神明社,,36.6678957,137.3844256,富山県,E,神社,,,神明社_175
神明社,,36.6699267,137.3806166,富山県,E,神社,,,神明社_176
神明社,,36.6722123,137.3769893,富山県,E,神社,,,神明社_177
神明社,,36.7345958,137.0573782,富山県,E,神社,,,神明社_178
神明社,,36.8430656,137.4230641,富山県,E,神社,,,神明社_179
神明社,,36.7115373,137.217022,富山県,E,神社,,,神明社_180
神明社,,36.8959291,137.5627883,富山県,E,神社,,,神明社_181
神明社,,36.9276186,137.567481,富山県,E,神社,,,神明社_182
神明社,,36.9163315,137.4535179,富山県,E,神社,,,神明社_183
神明社,,36.785148,137.4093999,富山県,E,神社,,,神明社_184
神社,,36.6586807,137.1962016,富山県,E,神社,,,神社_22
神社,,36.6600068,137.219158,富山県,E,神社,,,神社_23
福島神社,,36.9034609,137.4917716,富山県,E,神社,,,福島神社_4
称念寺,,36.7648117,137.3384133,富山県,E,寺院,,,称念寺_9
稱名寺,,36.8785847,137.471577,富山県,E,寺院,,,稱名寺_4
稲荷神社,,36.9192284,137.4710536,富山県,E,神社,,,稲荷神社_460
稲荷神社,,36.5603223,136.874218,富山県,E,神社,,,稲荷神社_461
窪田白山神社,,36.9289949,137.537672,富山県,E,神社,,,窪田白山神社
立山社,,36.9069239,137.4626551,富山県,E,神社,,,立山社
等覚寺,,36.81603,137.3957678,富山県,E,寺院,,,等覚寺_6
粟巣野神社,,36.5765577,137.4390563,富山県,E,神社,,,粟巣野神社
素盞嗚社,,36.4729258,137.2423956,富山県,E,神社,,,素盞嗚社
紹陽寺,,36.8249179,137.4116086,富山県,E,寺院,,,紹陽寺
義経社,,36.8148443,137.042242,富山県,E,神社,,,義経社
羽根神社,,36.6776309,137.1841113,富山県,E,神社,,,羽根神社
羽黒神社,,36.8935094,137.5541886,富山県,E,神社,,,羽黒神社_40
脇子八幡宮,,36.9582684,137.5716622,富山県,E,神社,,,脇子八幡宮
興行寺,,36.8807532,137.5526346,富山県,E,寺院,,,興行寺
若埜神社,,36.8738051,137.4935978,富山県,E,神社,,,若埜神社
荒田神社,,36.9406848,137.5257017,富山県,E,神社,,,荒田神社_2
華王寺,,36.8171121,137.3994189,富山県,E,寺院,,,華王寺_3
蓮通寺,,36.9493063,137.5590371,富山県,E,寺院,,,蓮通寺
薬勝寺,,36.7037989,137.0841073,富山県,E,寺院,,,薬勝寺
藤保内神社,,36.8810382,137.5540207,富山県,E,神社,,,藤保内神社
蛭谷神社,,36.9064484,137.5932981,富山県,E,神社,,,蛭谷神社
西光寺,,36.616059,137.2522147,富山県,E,寺院,,,西光寺_65
西岩瀬諏訪社,,36.7584916,137.2023343,富山県,E,神社,,,西岩瀬諏訪社
西徳寺,,36.8735999,137.446195,富山県,E,寺院,,,西徳寺_4
西心寺,,36.9309453,137.5508103,富山県,E,寺院,,,西心寺
西新田神明社,,36.5168404,136.9001905,富山県,E,神社,,,西新田神明社
西法寺,,36.5673512,137.386407,富山県,E,寺院,,,西法寺_2
西禅寺,,36.4694832,137.2396795,富山県,E,寺院,,,西禅寺
西福寺,,36.7787086,137.0921638,富山県,E,寺院,,,西福寺_31
西順寺,,36.9312822,137.550358,富山県,E,寺院,,,西順寺
西養寺,,36.8791153,137.5523985,富山県,E,寺院,,,西養寺_2
西養寺,,36.7028239,137.1099733,富山県,E,寺院,,,西養寺_3
覚法寺,,36.9309294,137.4959924,富山県,E,寺院,,,覚法寺_2
観音堂(日石寺),,36.6625046,137.390791,富山県,E,寺院,,,観音堂(日石寺)
託法寺,,36.7854063,137.4097339,富山県,E,寺院,,,託法寺
諏訪社,,36.9354258,137.4568788,富山県,E,神社,,,諏訪社_11
諏訪社,,36.7859666,137.0629753,富山県,E,神社,,,諏訪社_12
諏訪社,,36.8525582,137.4134081,富山県,E,神社,,,諏訪社_13
諏訪社,,36.6928269,137.2066494,富山県,E,神社,,,諏訪社_14
諏訪社,,36.9538027,137.5117398,富山県,E,神社,,,諏訪社_15
諏訪神社,,36.9494821,137.5916645,富山県,E,神社,,,諏訪神社_274
貴舩神社,,36.7567877,137.1868356,富山県,E,神社,,,貴舩神社_2
赤祖父神社,,36.7310182,137.0209924,富山県,E,神社,,,赤祖父神社
輪覚寺,,36.9582713,137.5635522,富山県,E,寺院,,,輪覚寺
辰口寺,,36.8157339,137.0392734,富山県,E,寺院,,,辰口寺
辻徳法寺,,36.8735684,137.4455643,富山県,E,寺院,,,辻徳法寺
速星神社,,36.6615461,137.166753,富山県,E,神社,,,速星神社
道神社拝殿,,36.9425184,137.0243282,富山県,E,神社,,,道神社拝殿
重願寺,,36.9395576,137.5020048,富山県,E,寺院,,,重願寺_3
金刀比羅神社,,36.9248777,137.4285376,富山県,E,神社,,,金刀比羅神社_45
金昌寺,,36.567453,137.3886321,富山県,E,寺院,,,金昌寺_2
金毘羅社,,36.8511785,137.5363482,富山県,E,神社,,,金毘羅社_3
鐘楼堂,,36.8174705,137.3968905,富山県,E,寺院,,,鐘楼堂
長安寺,,36.6931229,137.2233756,富山県,E,寺院,,,長安寺_18
長福寺,,36.7578001,137.1929997,富山県,E,寺院,,,長福寺_44
長福寺,,36.9339455,137.0263089,富山県,E,寺院,,,長福寺_45
長福寺,,36.7660726,137.3385366,富山県,E,寺院,,,長福寺_46
長願寺,,36.9531741,137.5725539,富山県,E,寺院,,,長願寺_4
雄山神社中宮祈願殿,,36.5833146,137.3925379,富山県,E,神社,,,雄山神社中宮祈願殿
雄山神社前立社壇,,36.6076615,137.3146664,富山県,E,神社,,,雄山神社前立社壇
雲竜寺,,36.8847793,137.5520511,富山県,E,寺院,,,雲竜寺
順昌寺,,36.8915811,137.4167312,富山県,E,寺院,,,順昌寺
順覚寺,,36.7650532,137.338231,富山県,E,寺院,,,順覚寺_2
願全寺,,36.5576484,136.8719686,富山県,E,寺院,,,願全寺
願竜寺,,36.9089607,137.5334222,富山県,E,寺院,,,願竜寺
養照寺,,36.9392227,137.502525,富山県,E,寺院,,,養照寺
養現寺,,36.8791978,137.5528037,富山県,E,寺院,,,養現寺
養願寺,,36.7534012,137.2300182,富山県,E,寺院,,,養願寺_2
高来社,,36.7549666,137.2877761,富山県,E,神社,,,高来社
高野山 無量寺,,36.7059222,137.305865,富山県,E,寺院,,,高野山 無量寺
魚取社,,36.7807924,137.0939056,富山県,E,神社,,,魚取社
鹿嶋神社,,36.6883276,137.2039354,富山県,E,神社,,,鹿嶋神社_56
鹿嶋神社(朝日町宮崎),,36.9724371,137.5876576,富山県,E,神社,,,鹿嶋神社(朝日町宮崎)
黒沢日吉神社,,36.8253103,137.4911754,富山県,E,神社,,,黒沢日吉神社
黒沢稲荷神社,,36.8271469,137.4907252,富山県,E,神社,,,黒沢稲荷神社
黒河神社,,36.7052726,137.1088856,富山県,E,神社,,,黒河神社
黒部川神社,,36.8612015,137.5538541,富山県,E,神社,,,黒部川神社
龍善寺,,36.7924008,137.0548943,富山県,E,寺院,,,龍善寺_4
龍照寺,,36.9091481,137.5338307,富山県,E,寺院,,,龍照寺_2
龍王寺,,36.6770179,136.8694272,富山県,E,寺院,,,龍王寺_2
Atago Jinjia Shire,,36.5698015,136.6735551,石川県,E,神社,,,Atago Jinjia Shire
Enshoji,,36.55516,136.668785,石川県,E,寺院,,,Enshoji
Kakurinji,,36.570213,136.6750893,石川県,E,寺院,,,Kakurinji
Toyokuni Jinja Shire,,36.5695797,136.6735202,石川県,E,神社,,,Toyokuni Jinja Shire
Utasu Jinja Shire,,36.5739404,136.6737564,石川県,E,神社,,,Utasu Jinja Shire
Utatsu Tenmangu Shire,,36.5696938,136.6735283,石川県,E,神社,,,Utatsu Tenmangu Shire
Zenmyoji Temple,,36.5699459,136.6749015,石川県,E,寺院,,,Zenmyoji Temple
ハニベ巌窟院,,36.4020868,136.5262867,石川県,E,寺院,,,ハニベ巌窟院
一乗院,,37.2293825,136.9465388,石川県,E,寺院,,,一乗院_6
三上神社,,36.3633449,136.5921534,石川県,E,神社,,,三上神社_7
三反田八幡神社,,36.4659883,136.5745651,石川県,E,神社,,,三反田八幡神社
三口八幡神社,,36.6065466,136.6466539,石川県,E,神社,,,三口八幡神社
三屋八幡神社,,36.6112937,136.6457736,石川県,E,神社,,,三屋八幡神社
三浦神社,,36.5975842,136.6395907,石川県,E,神社,,,三浦神社
上安田八幡神社,,36.479411,136.5351517,石川県,E,神社,,,上安田八幡神社
上衍寺,,36.6211096,136.6519631,石川県,E,寺院,,,上衍寺
上野八幡神社,,36.5488589,136.6789463,石川県,E,神社,,,上野八幡神社
下ノ江八幡神社,,36.4424604,136.4531826,石川県,E,神社,,,下ノ江八幡神社
中島神社,,36.4643882,136.5857116,石川県,E,神社,,,中島神社_2
中庄八幡神社,,36.4451782,136.4788625,石川県,E,神社,,,中庄八幡神社
中林春日神社,,36.5068983,136.6014779,石川県,E,神社,,,中林春日神社
中江八幡神社,,36.437621,136.469382,石川県,E,神社,,,中江八幡神社
久昌寺,,36.5819462,136.6519476,石川県,E,寺院,,,久昌寺_4
久法寺,,36.3003661,136.3090717,石川県,E,寺院,,,久法寺
乗光寺,,37.4371627,137.2644671,石川県,E,寺院,,,乗光寺_2
乗光寺,,36.5790954,136.6715155,石川県,E,寺院,,,乗光寺_3
乗善寺,,36.5772525,136.6534835,石川県,E,寺院,,,乗善寺_2
乗願寺,,36.4735468,136.5201455,石川県,E,寺院,,,乗願寺_3
乙劔神社,,36.490178,136.6199616,石川県,E,神社,,,乙劔神社
乙劔神社,,36.4835355,136.6163882,石川県,E,神社,,,乙劔神社_2
了広寺,,36.6263082,136.6465198,石川県,E,寺院,,,了広寺
了願寺,,36.570243,136.6688502,石川県,E,寺院,,,了願寺_2
五郎島八幡神社,,36.6184962,136.6214923,石川県,E,神社,,,五郎島八幡神社
五間堂伽羅倶神社,,36.4416117,136.4843501,石川県,E,神社,,,五間堂伽羅倶神社
井関諏訪神社,,36.4898877,136.5110627,石川県,E,神社,,,井関諏訪神社
仁隋寺,,36.574941,136.6528709,石川県,E,寺院,,,仁隋寺
今江春日神社,,36.3772471,136.4377955,石川県,E,神社,,,今江春日神社
今湊神社,,36.4767962,136.4776833,石川県,E,神社,,,今湊神社
今西神社,,36.4980552,136.5832419,石川県,E,神社,,,今西神社
仙慶寺,,37.2270712,136.9440467,石川県,E,寺院,,,仙慶寺
伊勢神社,,37.8511437,136.9215049,石川県,E,神社,,,伊勢神社_6
伊夜比咩神社,,37.1328326,136.9980375,石川県,E,神社,,,伊夜比咩神社
伝灯院,,36.5723423,136.6706815,石川県,E,寺院,,,伝灯院
伝証寺,,37.2982214,137.2296184,石川県,E,寺院,,,伝証寺
住吉社,,36.7385199,136.6957352,石川県,E,神社,,,住吉社
住吉神社,,36.7201494,136.6887577,石川県,E,神社,,,住吉神社_57
住吉神社,,37.2400577,137.0708352,石川県,E,神社,,,住吉神社_58
住吉神社,,36.6147281,136.6909943,石川県,E,神社,,,住吉神社_59
住吉神社,,36.6225715,136.6947655,石川県,E,神社,,,住吉神社_60
住吉神社,,37.3978702,136.8974962,石川県,E,神社,,,住吉神社_61
佐羅早松神社,,36.327313,136.644892,石川県,E,神社,,,佐羅早松神社
佐那武神社,,36.6242065,136.6837178,石川県,E,神社,,,佐那武神社
佐野神社,,36.3945322,136.6230261,石川県,E,神社,,,佐野神社
佳岩寺,,36.547279,136.658958,石川県,E,寺院,,,佳岩寺
信誠寺,,36.5235635,136.5677425,石川県,E,寺院,,,信誠寺_2
倉光日吉神社,,36.51366,136.570562,石川県,E,神社,,,倉光日吉神社
倉光日吉神社社務所,,36.5137589,136.5706233,石川県,E,神社,,,倉光日吉神社社務所
健部神社,,36.9836508,136.9322114,石川県,E,神社,,,健部神社
傳泉寺,,36.6107683,136.602341,石川県,E,寺院,,,傳泉寺
光善寺,,36.5741597,136.6497779,石川県,E,寺院,,,光善寺_7
光宗寺,,37.238735,136.9621183,石川県,E,寺院,,,光宗寺
光専寺,,36.5528472,136.6470167,石川県,E,寺院,,,光専寺_3
光徳寺,,37.0470311,136.9609833,石川県,E,寺院,,,光徳寺_15
光明寺,,36.452859,136.5058262,石川県,E,寺院,,,光明寺_68
光松八幡神社,,36.5337406,136.5911576,石川県,E,神社,,,光松八幡神社
光照寺,,36.432152,136.4917504,石川県,E,寺院,,,光照寺_12
光琳寺,,36.7437259,136.7188051,石川県,E,寺院,,,光琳寺_3
光福寺,,36.5727599,136.6606645,石川県,E,寺院,,,光福寺_12
光覚寺,,36.5780415,136.6702703,石川県,E,寺院,,,光覚寺
光顕寺,,37.1270713,137.0456444,石川県,E,寺院,,,光顕寺_2
入江白山神社,,36.5685642,136.6262976,石川県,E,神社,,,入江白山神社
全昌寺,,36.3014719,136.3085612,石川県,E,寺院,,,全昌寺_4
八坂神社,,36.1737688,136.6248442,石川県,E,神社,,,八坂神社_190
八坂神社,,37.8501157,136.9144531,石川県,E,神社,,,八坂神社_191
八幡宮,,36.6689459,136.7225226,石川県,E,神社,,,八幡宮_71
八幡社,,36.6370873,136.7170317,石川県,E,神社,,,八幡社_23
八幡神社,,37.4262466,137.0342667,石川県,E,神社,,,八幡神社_434
八幡神社,,36.6098978,136.6968408,石川県,E,神社,,,八幡神社_435
八幡神社,,36.6322309,136.7083632,石川県,E,神社,,,八幡神社_436
八幡神社,,36.6363513,136.6894916,石川県,E,神社,,,八幡神社_437
八幡神社,,36.4263457,136.4703875,石川県,E,神社,,,八幡神社_438
八幡神社,,36.4119907,136.4151208,石川県,E,神社,,,八幡神社_439
八幡神社,,36.4485585,136.5447868,石川県,E,神社,,,八幡神社_440
八幡神社,,36.449993,136.5727651,石川県,E,神社,,,八幡神社_441
八幡神社,,36.4530473,136.5423788,石川県,E,神社,,,八幡神社_442
八幡神社,,36.430167,136.5864427,石川県,E,神社,,,八幡神社_443
八幡神社,,36.4274961,136.5624197,石川県,E,神社,,,八幡神社_444
八幡神社,,36.4238544,136.557282,石川県,E,神社,,,八幡神社_445
八幡神社,,36.410951,136.554871,石川県,E,神社,,,八幡神社_446
八幡神社,,36.4027106,136.5249644,石川県,E,神社,,,八幡神社_447
八幡神社,,36.4497264,136.5607294,石川県,E,神社,,,八幡神社_448
八幡神社,,36.436667,136.5131789,石川県,E,神社,,,八幡神社_449
八幡神社,,36.4529329,136.5492114,石川県,E,神社,,,八幡神社_450
八幡神社,,36.4485767,136.5060105,石川県,E,神社,,,八幡神社_451
八幡神社,,36.4225232,136.5675322,石川県,E,神社,,,八幡神社_452
八幡神社,,36.4422902,136.5552935,石川県,E,神社,,,八幡神社_453
八幡神社,,36.4131491,136.4555032,石川県,E,神社,,,八幡神社_454
八幡神社,,36.4222075,136.5061578,石川県,E,神社,,,八幡神社_455
八幡神社,,36.4197293,136.5150619,石川県,E,神社,,,八幡神社_456
八幡神社,,36.4183915,136.5132931,石川県,E,神社,,,八幡神社_457
八幡神社,,36.4822978,136.5561903,石川県,E,神社,,,八幡神社_458
八幡神社,,36.4845966,136.6121858,石川県,E,神社,,,八幡神社_459
八幡神社,,36.3618619,136.595878,石川県,E,神社,,,八幡神社_460
八幡神社,,36.3598103,136.5978484,石川県,E,神社,,,八幡神社_461
八幡神社,,36.3837141,136.4068763,石川県,E,神社,,,八幡神社_462
八幡神社,,36.5584559,136.5504528,石川県,E,神社,,,八幡神社_463
八幡神社,,36.670103,136.7902292,石川県,E,神社,,,八幡神社_464
八幡神社,,36.6675611,136.7504493,石川県,E,神社,,,八幡神社_465
八幡神社,,36.4149792,136.531738,石川県,E,神社,,,八幡神社_466
八幡神社,,36.3444377,136.6025439,石川県,E,神社,,,八幡神社_467
八幡神社,,36.8960562,136.7823588,石川県,E,神社,,,八幡神社_468
八幡神社,,36.5957852,136.650798,石川県,E,神社,,,八幡神社_469
八幡神社,,36.6014222,136.671461,石川県,E,神社,,,八幡神社_470
八幡神社,,36.5939952,136.6672517,石川県,E,神社,,,八幡神社_471
八幡神社,,36.6124227,136.6468379,石川県,E,神社,,,八幡神社_472
八幡神社,,36.5780261,136.6349872,石川県,E,神社,,,八幡神社_473
八幡神社,,36.6159765,136.6854848,石川県,E,神社,,,八幡神社_474
八幡神社,,36.4553876,136.5808446,石川県,E,神社,,,八幡神社_475
八幡神社,,36.4449923,136.4563291,石川県,E,神社,,,八幡神社_476
八幡神社,,36.4424552,136.4531809,石川県,E,神社,,,八幡神社_477
八幡神社,,36.4315582,136.5026173,石川県,E,神社,,,八幡神社_478
八幡神社,,36.4537316,136.516846,石川県,E,神社,,,八幡神社_479
八幡神社,,36.4294461,136.4933654,石川県,E,神社,,,八幡神社_480
八幡神社,,36.4187666,136.4443944,石川県,E,神社,,,八幡神社_481
八幡神社,,36.4200632,136.5495629,石川県,E,神社,,,八幡神社_482
八幡神社,,36.6395339,136.74021,石川県,E,神社,,,八幡神社_483
八幡神社,,36.5448921,136.6616034,石川県,E,神社,,,八幡神社_484
八幡神社,,36.5529895,136.6011562,石川県,E,神社,,,八幡神社_485
八幡神社,,36.6015957,136.7173422,石川県,E,神社,,,八幡神社_486
八幡神社,,36.5672189,136.5953611,石川県,E,神社,,,八幡神社_487
八幡神社（能美市上清水町）,,36.455816,136.5287179,石川県,E,神社,,,八幡神社（能美市上清水町）
八洲原神社,,36.5638813,136.5887615,石川県,E,神社,,,八洲原神社
八王子神社,,37.3400091,137.2229115,石川県,E,神社,,,八王子神社_9
円休寺,,36.5841183,136.6522865,石川県,E,寺院,,,円休寺
円長寺,,36.5726926,136.6660755,石川県,E,寺院,,,円長寺
冨樫八幡神社,,36.4310344,136.5734937,石川県,E,神社,,,冨樫八幡神社
冨田少彦名神社,,36.4778996,136.4948248,石川県,E,神社,,,冨田少彦名神社
出雲神社,,36.5852873,136.6399413,石川県,E,神社,,,出雲神社_10
出雲神社,,36.5767024,136.6276919,石川県,E,神社,,,出雲神社_11
出雲神社,,36.5815596,136.6297962,石川県,E,神社,,,出雲神社_12
前田八幡神社,,36.4815658,136.5799856,石川県,E,神社,,,前田八幡神社_2
割出住吉神社,,36.6021899,136.6419694,石川県,E,神社,,,割出住吉神社
加賀寺,,36.3252751,136.3483224,石川県,E,寺院,,,加賀寺
勝楽寺,,36.4224224,136.4215698,石川県,E,寺院,,,勝楽寺_5
勧修寺,,36.6040109,136.6537263,石川県,E,寺院,,,勧修寺_2
北島加茂神社,,36.5002531,136.5155918,石川県,E,神社,,,北島加茂神社
北市神社,,36.4517106,136.5324528,石川県,E,神社,,,北市神社
医王院,,37.2273691,136.9441687,石川県,E,寺院,,,医王院_3
千勝寺,,36.8626525,136.7956866,石川県,E,寺院,,,千勝寺
南新保八幡神社,,36.5982348,136.6361087,石川県,E,神社,,,南新保八幡神社
即得寺,,36.4400444,136.4942984,石川県,E,寺院,,,即得寺
即願寺,,36.5744175,136.6667666,石川県,E,寺院,,,即願寺
双葉住吉神社,,36.5922192,136.6398827,石川県,E,神社,,,双葉住吉神社
名摂寺,,36.6166862,136.6423353,石川県,E,寺院,,,名摂寺
名正寺,,36.448566,136.538021,石川県,E,寺院,,,名正寺
名聲寺,,36.612605,136.6055213,石川県,E,寺院,,,名聲寺
味知郷神社,,36.4902578,136.5282503,石川県,E,神社,,,味知郷神社
和佐谷神社,,36.4387067,136.6244422,石川県,E,神社,,,和佐谷神社
和気神社,,36.4268972,136.5398118,石川県,E,神社,,,和気神社_2
唯徳寺,,36.8642603,136.7944705,石川県,E,寺院,,,唯徳寺
唯念寺,,36.555209,136.6658928,石川県,E,寺院,,,唯念寺_3
問屋神社,,36.6065297,136.6382088,石川県,E,神社,,,問屋神社
善導寺,,36.5782787,136.6709331,石川県,E,寺院,,,善導寺_12
国分山医王寺,,36.2492293,136.3718417,石川県,E,寺院,,,国分山医王寺
国泰寺,,36.5538437,136.649266,石川県,E,寺院,,,国泰寺_3
土室白山神社,,36.4728636,136.5594327,石川県,E,神社,,,土室白山神社
土室粟島神社,,36.4767722,136.5475015,石川県,E,神社,,,土室粟島神社
地福院,,37.2306611,136.9476284,石川県,E,寺院,,,地福院_4
地黄八幡神社,,36.5448619,136.6492803,石川県,E,神社,,,地黄八幡神社
坊丸稲荷神社,,36.4291777,136.4414457,石川県,E,神社,,,坊丸稲荷神社
報恩寺,,36.5778034,136.6541681,石川県,E,寺院,,,報恩寺_16
壹ツ箭粟嶋神社,,36.4698602,136.5461709,石川県,E,神社,,,壹ツ箭粟嶋神社
多太神社,,36.3947515,136.449157,石川県,E,神社,,,多太神社
多知波那神社,,36.2891781,136.2768883,石川県,E,神社,,,多知波那神社
大兄八幡神社,,36.5071167,136.5940691,石川県,E,神社,,,大兄八幡神社
大原神社,,36.3099501,136.3213088,石川県,E,神社,,,大原神社_4
大和田神社,,37.845861,136.9138104,石川県,E,神社,,,大和田神社_2
大土神社,,36.2328731,136.4714388,石川県,E,神社,,,大土神社
大宮神社,,36.4194993,136.5109921,石川県,E,神社,,,大宮神社_21
大宮神社,,37.124641,137.0428835,石川県,E,神社,,,大宮神社_22
大御神社,,36.521719,136.563936,石川県,E,神社,,,大御神社
大成八幡神社,,36.4490979,136.4616802,石川県,E,神社,,,大成八幡神社
大杉神社,,36.2534792,136.4988145,石川県,E,神社,,,大杉神社_14
大河端八幡神社,,36.6156379,136.6419921,石川県,E,神社,,,大河端八幡神社
大穴持像石神社,,36.9257257,136.7709032,石川県,E,神社,,,大穴持像石神社
大竜寺,,37.2263785,136.9436767,石川県,E,寺院,,,大竜寺
大竹神社,,36.4707898,136.5906698,石川県,E,神社,,,大竹神社_2
大谷廟所,,36.5679593,136.6564901,石川県,E,寺院,,,大谷廟所
大連寺,,37.4371054,137.2630497,石川県,E,寺院,,,大連寺
大連山妙法寺,,36.5513463,136.6540984,石川県,E,寺院,,,大連山妙法寺
大靹和気神社,,36.4871083,136.5433611,石川県,E,神社,,,大靹和気神社
大願寺,,36.4300934,136.4906801,石川県,E,寺院,,,大願寺_8
天児屋根神社,,36.4812519,136.5285711,石川県,E,神社,,,天児屋根神社
奥津比咩神社,,37.8458027,136.9140425,石川県,E,神社,,,奥津比咩神社
奥野八幡神社,,36.441102,136.4954132,石川県,E,神社,,,奥野八幡神社
如来寺,,36.5536883,136.6752336,石川県,E,寺院,,,如来寺_5
妙福寺,,36.5521715,136.6542674,石川県,E,寺院,,,妙福寺_12
妙覚寺,,36.6026144,136.5908847,石川県,E,寺院,,,妙覚寺_14
妙顕寺,,36.9059731,136.7773985,石川県,E,寺院,,,妙顕寺_4
子浦出雲神社,,36.8630104,136.7947844,石川県,E,神社,,,子浦出雲神社
存立寺,,36.9985296,136.7940025,石川県,E,寺院,,,存立寺
守郷白山神社,,36.4980498,136.5872341,石川県,E,神社,,,守郷白山神社
安受寺,,36.4467016,136.4695166,石川県,E,寺院,,,安受寺
安居寺,,36.6206299,136.6533443,石川県,E,寺院,,,安居寺
安江住吉神社,,36.5866219,136.649022,石川県,E,神社,,,安江住吉神社
安江八幡宮,,36.5785843,136.6533855,石川県,E,神社,,,安江八幡宮
安産日吉神社,,36.4912481,136.4930145,石川県,E,神社,,,安産日吉神社
安田春日神社,,36.5244325,136.5516409,石川県,E,神社,,,安田春日神社
安養寺,,36.9791964,136.8866199,石川県,E,寺院,,,安養寺_32
安養寺,,36.6034115,136.6458679,石川県,E,寺院,,,安養寺_33
宗寿寺,,36.3018282,136.3080673,石川県,E,寺院,,,宗寿寺_2
宗龍寺,,36.5738103,136.6709526,石川県,E,寺院,,,宗龍寺_2
宝勝寺,,36.5556026,136.6501396,石川県,E,寺院,,,宝勝寺_3
宝海寺,,36.4531412,136.5494084,石川県,E,寺院,,,宝海寺
宝集寺,,36.5468552,136.659407,石川県,E,寺院,,,宝集寺
実性院,,36.298473,136.3085007,石川県,E,寺院,,,実性院
富士神社,,36.6957086,136.7194235,石川県,E,神社,,,富士神社_9
