name,name_kana,region,lat,lng,rank,category,description
角館郵便局,,秋田県,39.595029,140.562657,郵便局,郵便局,角館町中町21-1
羽後白岩郵便局,,秋田県,39.586143,140.611819,郵便局,郵便局,角館町白岩上西野123-1
西明寺郵便局,,秋田県,39.655578,140.570482,郵便局,郵便局,西木町上荒井古堀田35-5
上桧木内郵便局,,秋田県,39.815471,140.584744,郵便局,郵便局,西木町上桧木内大地田28-6
桧木内郵便局,,秋田県,39.743362,140.592959,郵便局,郵便局,西木町桧木内松葉247-2
田沢湖郵便局,,秋田県,39.700396,140.726624,郵便局,郵便局,田沢湖生保内街道ノ上81-3
田沢湖高原簡易郵便局,,秋田県,39.778985,140.762036377,郵便局,簡易郵便局,田沢湖生保内駒ヶ岳2
神代郵便局,,秋田県,39.625305,140.623761,郵便局,郵便局,田沢湖卒田荒町49-8
田沢郵便局,,秋田県,39.764737,140.696804,郵便局,郵便局,田沢湖田沢高屋67
七滝郵便局,,秋田県,40.295129,140.759477,郵便局,郵便局,荒谷万谷80-1
小坂郵便局,,秋田県,40.328935,140.741304,郵便局,郵便局,小坂鉱山古館17-1
上小阿仁郵便局,,秋田県,40.048303,140.287662,郵便局,郵便局,沖田面屋布149
小沢田郵便局,,秋田県,40.063579,140.293216,郵便局,郵便局,小沢田釜渕6-11
藤琴郵便局,,秋田県,40.277165,140.264598,郵便局,郵便局,藤琴家の後68-1
芦崎簡易郵便局,,秋田県,40.079402,139.968523,郵便局,簡易郵便局,芦崎芦崎425
八竜郵便局,,秋田県,40.096624,140.026018,郵便局,郵便局,鵜川西鵜川81-4
八竜大曲簡易郵便局,,秋田県,40.104401,140.007964,郵便局,簡易郵便局,鵜川大曲119-2
下岩川郵便局,,秋田県,40.086628,140.13934,郵便局,郵便局,下岩川長面65-12
山本中島簡易郵便局,,秋田県,40.1402073792,140.063359885,郵便局,簡易郵便局,外岡中嶋130-38
鯉川簡易郵便局,,秋田県,40.00747,140.07824,郵便局,簡易郵便局,鯉川上谷地25-1
琴丘郵便局,,秋田県,40.0383,140.080182,郵便局,郵便局,鹿渡町後121-1
上岩川郵便局,,秋田県,40.054262,140.150997,郵便局,郵便局,上岩川塚ノ岱109-16
森岳郵便局,,秋田県,40.102181,140.074624,郵便局,郵便局,森岳長田4-3
森岳温泉簡易郵便局,,秋田県,40.089889284,140.087886986,郵便局,簡易郵便局,森岳木戸沢48-61
浜口郵便局,,秋田県,40.100245,140.001983,郵便局,郵便局,浜田東浜田322-2
金岡郵便局,,秋田県,40.119956,140.078789,郵便局,郵便局,豊岡金田金光寺50-3
岩館郵便局,,秋田県,40.40353,139.969897,郵便局,郵便局,八森岩館向台8-3
八森郵便局,,秋田県,40.371036,140.016284,郵便局,郵便局,八森中浜45-1
東八森郵便局,,秋田県,40.334849,140.030096,郵便局,郵便局,八森八森263
峰浜郵便局,,秋田県,40.298263,140.03839,郵便局,郵便局,峰浜水沢寺ノ後97-6
塙川郵便局,,秋田県,40.277716,140.072394,郵便局,郵便局,峰浜塙豊後長根5-8
浦横町簡易郵便局,,秋田県,39.967234,140.09611,郵便局,簡易郵便局,浦横町舘ノ下60
五城目郵便局,,秋田県,39.947077,140.120437,郵便局,郵便局,下タ町112-1
高崎簡易郵便局,,秋田県,39.938074,140.131508,郵便局,簡易郵便局,高崎小沼1-1
森山簡易郵便局,,秋田県,39.950405,140.109435,郵便局,簡易郵便局,小池森山下109
上樋口簡易郵便局,,秋田県,39.936923,140.121016,郵便局,簡易郵便局,上樋口切通73-9
西野簡易郵便局,,秋田県,39.937756,140.101851,郵便局,簡易郵便局,大川西野西野109
浅見内簡易郵便局,,秋田県,39.977753,140.16712,郵便局,簡易郵便局,内川浅見内後田39-1
湯ノ又簡易郵便局,,秋田県,39.962896,140.167195,郵便局,簡易郵便局,内川湯ノ又金ケ沢124-6
杉沢簡易郵便局,,秋田県,39.916095,140.241284,郵便局,簡易郵便局,馬場目杉沢49
馬場目簡易郵便局,,秋田県,39.913593,140.161291,郵便局,簡易郵便局,馬場目蓬内台120-5
下山内簡易郵便局,,秋田県,39.9470938893,140.133996507,郵便局,簡易郵便局,富津内下山内奈良崎86-5
富津内簡易郵便局,,秋田県,39.947479,140.205452,郵便局,簡易郵便局,富津内中津又落合68
内川郵便局,,秋田県,39.948589,140.155179,郵便局,郵便局,富津内富田向川原2-4
八郎潟郵便局,,秋田県,39.969419,140.077686,郵便局,郵便局,一日市48
真坂郵便局,,秋田県,39.962895,140.075663,郵便局,郵便局,真坂鳥屋崎182-29
井内簡易郵便局（一時閉鎖）,,秋田県,39.887542,140.138212,郵便局,簡易郵便局,井内屋布合26-2
上井河郵便局,,秋田県,39.9073,140.115056,郵便局,郵便局,黒坪天神35-2
今戸簡易郵便局,,秋田県,39.924979,140.071856,郵便局,簡易郵便局,今戸縄手添65-1
下井河郵便局,,秋田県,39.914424,140.078522,郵便局,郵便局,北川尻海老沢樋ノ口40-3
大潟郵便局,,秋田県,40.019409,139.959362,郵便局,郵便局,中央1-35
後三年駅前簡易郵便局,,秋田県,39.365057,140.532947,郵便局,簡易郵便局,金沢西根上四ツ谷66-3
仙南西簡易郵便局,,秋田県,39.387319,140.509611,郵便局,簡易郵便局,金沢西根北今泉96-2
飯詰駅前郵便局,,秋田県,39.407551,140.515447,郵便局,郵便局,上深井谷地中53-8
千屋郵便局,,秋田県,39.467824,140.595435,郵便局,郵便局,土崎上野乙1-14
畑屋郵便局,,秋田県,39.435327,140.561274,郵便局,郵便局,畑屋熊野3-1
仙南郵便局,,秋田県,39.389498,140.533502,郵便局,郵便局,飯詰中鶴田29-2
野荒町簡易郵便局,,秋田県,39.398665,140.563498,郵便局,簡易郵便局,野荒町町ノ内255
六郷郵便局,,秋田県,39.422828,140.544054,郵便局,郵便局,六郷上町40
三輪郵便局,,秋田県,39.194796,140.439351,郵便局,郵便局,貝沢拾三本塚3-3
西馬音内郵便局,,秋田県,39.198961,140.40241,郵便局,郵便局,西馬音内宮廻63
川原田簡易郵便局,,秋田県,39.199794,140.408798,郵便局,簡易郵便局,西馬音内川原田42-2
元西馬音内郵便局,,秋田県,39.191257,140.375632,郵便局,郵便局,西馬音内堀回郷ノ目4-2
新成簡易郵便局,,秋田県,39.223126,140.41102,郵便局,簡易郵便局,足田古堤下29-3
仙道郵便局,,秋田県,39.163963,140.31714,郵便局,郵便局,中仙道堀内66-8
田代郵便局,,秋田県,39.2052953193,140.312198073,郵便局,郵便局,田代梺71-2
羽後新町郵便局,,秋田県,39.235069,140.397133,郵便局,郵便局,堀内二本杉54-3
椿川簡易郵便局,,秋田県,39.176649,140.700728,郵便局,簡易郵便局,岩井川東村72
東成瀬郵便局,,秋田県,39.172306,140.676825,郵便局,郵便局,田子内宮田1-1
みやぎ台簡易郵便局,,宮城県,38.31111,140.768773,郵便局,簡易郵便局,みやぎ台3-21-1
仙台旭ケ丘郵便局,,宮城県,38.295115,140.887902,郵便局,郵便局,旭ケ丘3-19-31
仙台東二番丁郵便局,,宮城県,38.258201,140.875152,郵便局,郵便局,一番町1-1-34
仙台中郵便局,,宮城県,38.257539,140.872039,郵便局,郵便局,一番町1-3-3
仙台一番町郵便局,,宮城県,38.261253,140.871225,郵便局,郵便局,一番町3-9-12
大沢郵便局,,宮城県,38.288242,140.7488,郵便局,郵便局,芋沢赤坂24-7
愛子郵便局,,宮城県,38.269356,140.763522,郵便局,郵便局,下愛子観音40-5
仙台貝ケ森郵便局,,宮城県,38.286353,140.843896,郵便局,郵便局,貝ケ森5-2-13
仙台吉成郵便局,,宮城県,38.28991,140.822962,郵便局,郵便局,吉成1-11-27
仙台宮町郵便局,,宮城県,38.271074,140.883769,郵便局,郵便局,宮町2-1-47
仙台錦町郵便局,,宮城県,38.269631,140.876303,郵便局,郵便局,錦町1-12-15
熊ヶ根郵便局,,宮城県,38.297406,140.682972,郵便局,郵便局,熊ケ根檀の原二番23
仙台栗生郵便局,,宮城県,38.268166,140.790798,郵便局,郵便局,栗生4-13-3
仙台荒巻郵便局,,宮城県,38.287967,140.859347,郵便局,郵便局,荒巻神明町19-1
仙台本沢郵便局,,宮城県,38.293852,140.854597,郵便局,郵便局,荒巻本沢3-18-42
作並郵便局,,宮城県,38.316846,140.632697,郵便局,郵便局,作並相ノ沢32-11
仙台桜ケ丘郵便局,,宮城県,38.301292,140.849667,郵便局,郵便局,桜ケ丘5-12-19
仙台子平町郵便局,,宮城県,38.276301,140.847127,郵便局,郵便局,子平町3-23
仙台小松島郵便局,,宮城県,38.279463,140.888716,郵便局,郵便局,小松島1-2-13
