name,name_kana,lat,lng,region,series,categories,description,key
豊栄早通郵便局,,37.9207606207,139.178547565,新潟県,郵便局,普通,早通南1-5-14,豊栄早通郵便局
黒山簡易郵便局,,37.931211,139.236233,新潟県,郵便局,簡易,太田2868,黒山簡易郵便局
太郎代郵便局,,37.981955,139.214843,新潟県,郵便局,普通,太郎代上浜山90-4,太郎代郵便局
岡方郵便局,,37.8813,139.181907,新潟県,郵便局,普通,長戸呂2443-4,岡方郵便局
長浦郵便局,,37.8846672131,139.213645506,新潟県,郵便局,普通,長場4683-5,長浦郵便局_2
南浜簡易郵便局,,37.971117379,139.196275218,新潟県,郵便局,簡易,島見町2069-1,南浜簡易郵便局
木崎郵便局,,37.942682,139.208041,新潟県,郵便局,普通,内島見184,木崎郵便局
豊栄郵便局,,37.915546,139.215152,新潟県,郵便局,普通,白新町3-4-5,豊栄郵便局_3
大形郵便局,,37.919539,139.115588,新潟県,郵便局,普通,逢谷内2-2-3,大形郵便局
新潟粟山郵便局,,37.899712,139.102386,新潟県,郵便局,普通,粟山1-22-5,新潟粟山郵便局
新潟牡丹山郵便局,,37.923321,139.096135,新潟県,郵便局,普通,牡丹山3-14-24-5,新潟牡丹山郵便局
新潟卸団地郵便局,,37.906767,139.094192,新潟県,郵便局,普通,卸新町2-853-3,新潟卸団地郵便局
新潟河渡郵便局,,37.937079,139.10155,新潟県,郵便局,普通,河渡3-13-7,新潟河渡郵便局
新潟山の下郵便局,,37.939485,139.071607,新潟県,郵便局,普通,古湊町4-12,新潟山の下郵便局
新潟大山郵便局,,37.935854,139.085085,新潟県,郵便局,普通,上王瀬町1-39,新潟大山郵便局
新潟船江町郵便局,,37.952051,139.094977,新潟県,郵便局,普通,船江町1-27-31,新潟船江町郵便局
新潟太平郵便局,,37.944236,139.113882,新潟県,郵便局,普通,太平2-15-3,新潟太平郵便局
新潟山木戸郵便局,,37.91821,139.084692,新潟県,郵便局,普通,中山1-16-20,新潟山木戸郵便局
新潟中島郵便局,,37.905795,139.111079,新潟県,郵便局,普通,東中島1-2-22,新潟中島郵便局
新潟秋葉町郵便局,,37.941152,139.07894,新潟県,郵便局,普通,桃山町1-97,新潟秋葉町郵便局
新潟物見山郵便局,,37.943236,139.096884,新潟県,郵便局,普通,物見山1-13-18,新潟物見山郵便局
新潟本所郵便局,,37.918738,139.138834,新潟県,郵便局,普通,本所1-11-45,新潟本所郵便局
愛宕簡易郵便局,,37.886795,139.025642,新潟県,郵便局,簡易,愛宕2-5-10,愛宕簡易郵便局
新潟旭町郵便局,,37.920875,139.031502,新潟県,郵便局,普通,旭町通2番町5241,新潟旭町郵便局
新潟横七番町郵便局,,37.9341316178,139.053835523,新潟県,郵便局,普通,横七番町通5-4660,新潟横七番町郵便局
新潟下所島郵便局,,37.90796,139.045668,新潟県,郵便局,普通,下所島1-2-5,新潟下所島郵便局
新潟学校町郵便局,,37.917421,139.034727,新潟県,郵便局,普通,学校町通2番町5292,新潟学校町郵便局
新潟学校町三郵便局,,37.916869,139.030738,新潟県,郵便局,普通,学校町通三番町557-1,新潟学校町三郵便局
新潟関屋本村郵便局,,37.912126,139.020642,新潟県,郵便局,普通,関屋本村町1-131,新潟関屋本村郵便局
新潟関屋郵便局,,37.907421,139.01949,新潟県,郵便局,普通,関新3-2-27,新潟関屋郵便局
新潟姥ヶ山郵便局,,37.894684,139.078249,新潟県,郵便局,普通,京王2-16-15,新潟姥ヶ山郵便局
山二ツ郵便局,,37.894142,139.089686,新潟県,郵便局,普通,山二ツ5-2-9,山二ツ郵便局
新潟紫竹山郵便局,,37.903822,139.071193,新潟県,郵便局,普通,紫竹山3-6-12,新潟紫竹山郵便局
新潟女池郵便局,,37.895239,139.048529,新潟県,郵便局,普通,女池2-2-16,新潟女池郵便局
新潟沼垂郵便局,,37.921653,139.065776,新潟県,郵便局,普通,沼垂西1-12-13,新潟沼垂郵便局
新潟沼垂上町郵便局,,37.917404,139.071581,新潟県,郵便局,普通,沼垂東1-7-2,新潟沼垂上町郵便局
新潟近江郵便局,,37.899484,139.030735,新潟県,郵便局,普通,上近江4-2-20,新潟近江郵便局
新潟上所郵便局,,37.904302,139.034704,新潟県,郵便局,普通,上所中3-12-15,新潟上所郵便局
新潟上大川前郵便局,,37.928051,139.049222,新潟県,郵便局,普通,上大川前通11番町1893-1,新潟上大川前郵便局
新潟県庁内郵便局,,37.902627,139.022753,新潟県,郵便局,普通,新光町4-1,新潟県庁内郵便局
新潟船場町郵便局,,37.925684,139.054603,新潟県,郵便局,普通,新島町通5ノ町2236-1,新潟船場町郵便局
新潟礎町郵便局,,37.921488,139.050749,新潟県,郵便局,普通,礎町通2ノ町2146,新潟礎町郵便局
新潟西大畑郵便局,,37.927985,139.040251,新潟県,郵便局,普通,田中町5190,新潟西大畑郵便局
新潟中央郵便局,,37.915848,139.061804,新潟県,郵便局,普通,東大通2-6-26,新潟中央郵便局
新潟東中通郵便局,,37.91918,139.039161,新潟県,郵便局,普通,東中通1番町187-3,新潟東中通郵便局
新潟中郵便局,,37.92207,139.045639,新潟県,郵便局,普通,東堀通7番町1018,新潟中郵便局
新潟南浜通郵便局,,37.924171,139.041802,新潟県,郵便局,普通,南浜通1番町364-1,新潟南浜通郵便局
新潟白山浦郵便局,,37.913431,139.031252,新潟県,郵便局,普通,白山浦2-645,新潟白山浦郵便局
新潟浜浦郵便局,,37.910875,139.011976,新潟県,郵便局,普通,浜浦町1-39-1,新潟浜浦郵便局
新潟米山郵便局,,37.90886,139.062194,新潟県,郵便局,普通,米山1-24,新潟米山郵便局
新潟弁天橋通郵便局,,37.889629,139.070889,新潟県,郵便局,普通,弁天橋通2-6-16,新潟弁天橋通郵便局
新潟堀之内郵便局,,37.903489,139.05014,新潟県,郵便局,普通,堀之内南1-33-34,新潟堀之内郵便局
新潟本町三郵便局,,37.915903,139.042683,新潟県,郵便局,普通,本町通2番町316,新潟本町三郵便局
新潟本町十三番郵便局,,37.930624,139.048471,新潟県,郵便局,普通,本町通十三番町3152,新潟本町十三番郵便局
新潟有明台郵便局,,37.904043,139.010615,新潟県,郵便局,普通,有明大橋町6-19,新潟有明台郵便局
新潟竜ヶ島郵便局,,37.928986,139.067358,新潟県,郵便局,普通,竜が島1-7-1,新潟竜ヶ島郵便局
新潟紫竹郵便局,,37.9060075013,139.077050522,新潟県,郵便局,普通,紫竹3-23-15,新潟紫竹郵便局
横越郵便局,,37.856191,139.140885,新潟県,郵便局,普通,茜ケ丘2-20,横越郵便局
江口簡易郵便局,,37.904629,139.142549,新潟県,郵便局,簡易,江口3392,江口簡易郵便局
酒屋郵便局,,37.83433,139.06603,新潟県,郵便局,普通,酒屋町890-3,酒屋郵便局
小杉簡易郵便局,,37.872785,139.162956,新潟県,郵便局,簡易,小杉3-4-3,小杉簡易郵便局
亀田城山郵便局,,37.864522,139.110081,新潟県,郵便局,普通,城山1-1-61,亀田城山郵便局
亀田郵便局,,37.876048,139.106026,新潟県,郵便局,普通,西町1-1-3,亀田郵便局
曽野木団地郵便局,,37.866826,139.043531,新潟県,郵便局,普通,曽野木1-11-26,曽野木団地郵便局
早通簡易郵便局（一時閉鎖）,,37.8615539061,139.088102506,新潟県,郵便局,簡易,早通1-2-21,早通簡易郵便局（一時閉鎖）
亀田袋津郵便局,,37.864244,139.117803,新潟県,郵便局,普通,袋津5-3-4,亀田袋津郵便局
沢海郵便局,,37.830018,139.154686,新潟県,郵便局,普通,沢海2-13-5,沢海郵便局
曽野木郵便局,,37.856799,139.03231,新潟県,郵便局,普通,天野2-5-9,曽野木郵便局
新潟北山簡易郵便局,,37.874521,139.120302,新潟県,郵便局,簡易,北山677,新潟北山簡易郵便局
木津簡易郵便局,,37.837172,139.130781,新潟県,郵便局,簡易,木津3-4-8,木津簡易郵便局
新潟中央卸売市場内郵便局,,37.8845428927,139.129695198,新潟県,郵便局,普通,茗荷谷711,新潟中央卸売市場内郵便局
新関郵便局,,37.779673,139.173356,新潟県,郵便局,普通,下新381-8,新関郵便局
金津郵便局,,37.755937,139.115368,新潟県,郵便局,普通,金津348-1,金津郵便局_2
新津七日町簡易郵便局,,37.827499,139.141664,新潟県,郵便局,簡易,七日町1003,新津七日町簡易郵便局
小合郵便局,,37.7960561579,139.088427652,新潟県,郵便局,普通,小戸下組63-1,小合郵便局
小口簡易郵便局,,37.772478,139.155192,新潟県,郵便局,簡易,小口896,小口簡易郵便局
小須戸郵便局,,37.75745,139.067367,新潟県,郵便局,普通,小須戸3611-6,小須戸郵便局
新津新町郵便局,,37.800836,139.130611,新潟県,郵便局,普通,新町1-10-8,新津新町郵便局
新津山谷郵便局,,37.793233,139.11417,新潟県,郵便局,普通,新津4451-2,新津山谷郵便局
新津駅前郵便局,,37.800148,139.122327,新潟県,郵便局,普通,新津本町1-1-8,新津駅前郵便局
新津郵便局,,37.797392,139.123084,新潟県,郵便局,普通,新津本町2-4-32,新津郵便局
新津川口簡易郵便局,,37.817333,139.119527,新潟県,郵便局,簡易,川口10-1,新津川口簡易郵便局
新津滝谷郵便局,,37.788087,139.140749,新潟県,郵便局,普通,滝谷町14-16,新津滝谷郵便局
新津中新田郵便局,,37.808085,139.150192,新潟県,郵便局,普通,中新田549-2,新津中新田郵便局
中村郵便局,,37.778838,139.118723,新潟県,郵便局,普通,中村739-6,中村郵便局_4
荻川郵便局,,37.837248,139.115082,新潟県,郵便局,普通,中野2-9-20,荻川郵便局
新津田家郵便局,,37.788917,139.123986,新潟県,郵便局,普通,田家1-1-41,新津田家郵便局
矢代田郵便局,,37.747063,139.095782,新潟県,郵便局,普通,矢代田593-1,矢代田郵便局
臼井郵便局,,37.784585,139.0547,新潟県,郵便局,普通,臼井4369-3,臼井郵便局
月潟郵便局,,37.728729,138.993015,新潟県,郵便局,普通,月潟894-1,月潟郵便局
高井興野簡易郵便局,,37.797555,139.017593,新潟県,郵便局,簡易,高井東1-11-18,高井興野簡易郵便局
庄瀬郵便局,,37.718694,139.040966,新潟県,郵便局,普通,庄瀬6489-2,庄瀬郵便局
新飯田郵便局,,37.68129,138.983212,新潟県,郵便局,普通,上新田境畑甲577-9,新飯田郵便局
白根大通郵便局,,37.828746,139.022034,新潟県,郵便局,普通,大通南1-150-1,白根大通郵便局
白根中央通郵便局,,37.762781,139.014538,新潟県,郵便局,普通,白根2793-1,白根中央通郵便局
白根郵便局,,37.756143,139.016261,新潟県,郵便局,普通,白根日の出町11-1,白根郵便局_2
味方郵便局,,37.778168,139.010705,新潟県,郵便局,普通,味方697-1,味方郵便局
浦山郵便局,,37.901903,139.000143,新潟県,郵便局,普通,浦山4-14-16,浦山郵便局
新潟大学前郵便局,,37.865284,138.94129,新潟県,郵便局,普通,五十嵐2の町8192-3,新潟大学前郵便局
内野五十嵐簡易郵便局,,37.865183,138.925932,新潟県,郵便局,簡易,五十嵐2の町9143-61,内野五十嵐簡易郵便局
新中浜簡易郵便局,,37.849379,138.91374,新潟県,郵便局,簡易,五十嵐中島5-16-15,新中浜簡易郵便局
坂井中簡易郵便局,,37.870489,138.976175,新潟県,郵便局,簡易,坂井東4-3-21,坂井中簡易郵便局
四ツ郷屋簡易郵便局,,37.841935,138.886771,新潟県,郵便局,簡易,四ツ郷屋1779,四ツ郷屋簡易郵便局
寺地団地簡易郵便局,,37.8812187519,139.006214,新潟県,郵便局,簡易,寺地533-5,寺地団地簡易郵便局
坂井輪郵便局,,37.873017,138.967898,新潟県,郵便局,普通,寺尾上6-1-2,坂井輪郵便局
寺尾台郵便局,,37.881571,138.975258,新潟県,郵便局,普通,寺尾台1-6-30,寺尾台郵便局
新潟西郵便局,,37.883433,138.983285,新潟県,郵便局,普通,寺尾朝日通25-10,新潟西郵便局
上新栄町郵便局,,37.885511,138.970347,新潟県,郵便局,普通,寺尾北1-12-44,上新栄町郵便局
小針南郵便局,,37.881489,138.987951,新潟県,郵便局,普通,小針8-2-2,小針南郵便局
小針郵便局,,37.889904,138.989367,新潟県,郵便局,普通,小針が丘2-34,小針郵便局
五十嵐一ノ町簡易郵便局,,37.8792650137,138.95692219,新潟県,郵便局,簡易,五十嵐東3-1-53,五十嵐一ノ町簡易郵便局
真砂郵便局,,37.892046,138.983607,新潟県,郵便局,普通,真砂3-13-6,真砂郵便局
赤塚郵便局,,37.813981,138.881504,新潟県,郵便局,普通,赤塚4940-4,赤塚郵便局
新潟大野郵便局,,37.865807,138.949439,新潟県,郵便局,普通,大野316-1,新潟大野郵便局
大野町郵便局,,37.848898,139.016699,新潟県,郵便局,普通,大野町2721-1,大野町郵便局
中野小屋郵便局,,37.826438,138.932101,新潟県,郵便局,普通,大友662-1,中野小屋郵便局
青山郵便局,,37.893599,139.00556,新潟県,郵便局,普通,東青山1-8-7,青山郵便局_2
五十嵐中島郵便局,,37.851685,138.926627,新潟県,郵便局,普通,内野西1-15-6,五十嵐中島郵便局
内野町郵便局,,37.857407,138.939375,新潟県,郵便局,普通,内野町968-3,内野町郵便局
木場簡易郵便局,,37.834196,138.987652,新潟県,郵便局,簡易,木場2328,木場簡易郵便局_2
立仏簡易郵便局,,37.869713,139.008256,新潟県,郵便局,簡易,立仏91-1,立仏簡易郵便局
新潟流通センター簡易郵便局,,37.863658,138.992341,新潟県,郵便局,簡易,流通センター3-3-4,新潟流通センター簡易郵便局
越前浜郵便局,,37.810216,138.846693,新潟県,郵便局,普通,越前浜5038,越前浜郵便局
潟東郵便局,,37.778305,138.949128,新潟県,郵便局,普通,横戸187,潟東郵便局
巻郵便局,,37.762611,138.890386,新潟県,郵便局,普通,巻甲2806-1,巻郵便局
巻あたご簡易郵便局,,37.755306,138.885192,新潟県,郵便局,簡易,巻甲585,巻あたご簡易郵便局
間瀬郵便局,,37.738139,138.797229,新潟県,郵便局,普通,間瀬4440-1,間瀬郵便局
岩室郵便局,,37.733931,138.837545,新潟県,郵便局,普通,岩室温泉828-2,岩室郵便局
浦浜簡易郵便局,,37.7750134247,138.813041739,新潟県,郵便局,簡易,五ケ浜2630,浦浜簡易郵便局
三方簡易郵便局,,37.7664041178,138.965928507,新潟県,郵便局,簡易,三方1,三方簡易郵便局
漆山郵便局,,37.747419,138.931049,新潟県,郵便局,普通,漆山2528,漆山郵便局
松野尾簡易郵便局,,37.7980814514,138.874901565,新潟県,郵便局,簡易,松野尾2981,松野尾簡易郵便局
石瀬簡易郵便局,,37.724086,138.839448,新潟県,郵便局,簡易,石瀬1441,石瀬簡易郵便局
升潟簡易郵便局,,37.811521,138.94646613,新潟県,郵便局,簡易,大潟186-2,升潟簡易郵便局
竹野町郵便局,,37.7709594257,138.872432013,新潟県,郵便局,普通,竹野町2463-2,竹野町郵便局
中之口郵便局,,37.717952,138.968769,新潟県,郵便局,普通,中之口660-1,中之口郵便局
峰岡郵便局,,37.754759,138.84502,新潟県,郵便局,普通,峰岡103-乙,峰岡郵便局
和納郵便局,,37.72344,138.87888813,新潟県,郵便局,普通,和納1-10-24,和納郵便局
西川郵便局,,37.792525,138.912077,新潟県,郵便局,普通,鱸154-1,西川郵便局_2
石津郵便局,,37.3774655578,138.800842651,新潟県,郵便局,普通,浦4103-6,石津郵便局_2
浦村郵便局,,37.396652,138.80777,新潟県,郵便局,普通,浦6425,浦村郵便局
浦瀬郵便局,,37.468396,138.9047,新潟県,郵便局,普通,浦瀬町126,浦瀬郵便局
長岡永田郵便局,,37.464285,138.871954,新潟県,郵便局,普通,永田2-5-1,長岡永田郵便局
長岡下柳郵便局,,37.4717,138.834264,新潟県,郵便局,普通,下柳1-9-6,長岡下柳郵便局
長岡花園郵便局,,37.432511,138.858929,新潟県,郵便局,普通,花園1-4-39,長岡花園郵便局
